2.0,-3.52836879433,1.70921985815
3.0,-4.79432624114,2.68439716312
4.0,3.69565217391,3.42028985507
5.0,-4.4246031746,2.64285714286
6.0,-2.09848484849,1.70075757576
7.0,-1.8085106383,2.56382978724
8.0,4.90070921986,6.16666666667
9.0,-1.82971014493,2.625
10.0,-3.27272727272,1.75757575758
11.0,6.6524822695,4.39007092198
12.0,-2.8829787234,1.01773049646
13.0,3.33660130719,5.95424836601
14.0,-1.57092198582,0.932624113475
15.0,-1.69727891157,2.40136054422
16.0,-3.32575757576,1.0303030303
17.0,5.98484848485,0.261363636361
18.0,-4.73504273505,2.55128205128
19.0,4.69607843137,6.98039215686
20.0,-2.43971631206,1.8865248227
21.0,-2.5,1.3
22.0,-3.22222222222,3.15185185186
23.0,-0.308333333328,3.98750000001
24.0,4.58695652174,4.70652173913
25.0,5.75510204082,3.01700680272
26.0,1.42753623188,3.07608695652
27.0,5.10606060606,4.98484848485
28.0,4.95833333333,1.53333333333
29.0,1.33024691358,5.94135802469
30.0,-2.02777777778,1.99652777779
31.0,5.32246376811,5.97826086956
32.0,-2.37234042553,2.12411347518
33.0,-3.28409090909,1.84848484848
34.0,-5.54285714286,1.02380952381
35.0,2.25333333333,5.55999999999
70.0,-2.88596491228,3.67543859649
102.0,1.21666666667,1.64
103.0,-2.75163398693,3.92483660131
104.0,4.11805555556,3.03819444445
105.0,-0.344444444441,2.65925925926
106.0,0.0984848484884,0.659090909094
107.0,-3.49621212121,0.95075757576
108.0,0.73106060606,3.3446969697
109.0,1.60087719298,1.4298245614
110.0,4.85869565217,2.72463768116
111.0,3.15217391304,0.0289855072418
112.0,5.44333333333,4.70666666667
113.0,1.22756410256,1.26282051282
114.0,-4.64855072464,1.09782608696
115.0,2.57692307692,1.00320512821
116.0,2.19565217392,0.985507246376
117.0,-0.520408163271,2.58843537415
118.0,-3.47777777778,1.78148148148
119.0,-4.31140350877,2.48684210526
120.0,5.39333333333,4.03333333333
121.0,1.34615384615,2.94871794872
122.0,6.125,0.841666666671
177.0,-5.64646464647,-3.31313131313
202.0,4.94,0.873333333329
203.0,0.959999999999,3.85333333333
204.0,3.89772727273,0.136363636359
205.0,5.41333333333,0.256666666667
206.0,-2.71794871795,2.83333333333
207.0,5.71180555555,2.62847222222
208.0,4.00282485876,0.742937853104
209.0,0.287234042545,1.45744680851
210.0,5.80769230769,2.39102564103
211.0,1.82962962963,0.999999999998
212.0,3.00287356322,0.517241379305
213.0,3.58805031447,2.35534591195
214.0,0.890804597696,2.94540229885
215.0,3.16964285714,3.37202380952
216.0,2.78070175439,3.47368421053
217.0,3.32945736434,2.60852713178
218.0,-4.54901960784,1.10784313726
219.0,0.385057471261,1.74137931034
221.0,0.635802469138,3.36419753086
222.0,3.68181818181,1.23484848485
223.0,6.03787878788,-0.371212121215
302.0,-0.883647798738,3.64779874213
303.0,-2.5,3.24814814814
304.0,-2.68333333334,-0.393333333334
305.0,2.21739130435,1.28260869565
306.0,-1.1049382716,3.68209876543
307.0,-1.80555555556,3.04513888889
308.0,-3.89682539682,1.04761904762
309.0,-4.41176470588,1.14705882353
310.0,-2.32482269504,0.498581560285
311.0,-3.26666666666,2.84814814815
312.0,-1.75886524823,0.734042553194
313.0,-1.78205128205,0.948717948717
314.0,5.10526315789,3.11111111111
315.0,-3.45918367347,2.32993197279
316.0,-3.14772727273,1.49621212121
317.0,-1.16260162601,2.97154471545
318.0,-4.65277777778,1.49537037037
319.0,3.00595238096,2.23214285714
371.0,-4.58928571428,-0.78571428572
